orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,orgunitlevel6,organisationunitid,organisationunitname,organisationunitcode,periodid,periodname,periodcode,NUT_10-19 Screened for Nutrition - Normal,NUT_10-19 Screened for Nutrition - Underweight,NUT_10-19 Screened for Nutrition-Obese,NUT_10-19 Screened for Nutrition-Overweight,NUT_10-19 Screened for Nutrition-Very Obese,NUT_Children 24 - 59 Months Dewormed,NUT_Children 6-59 Months Received Vitamin A by Dose,NUT_Children 6-59 Months received Vitamin A by Age,NUT_Children < 5 years Screened for Acute Malnutrition,NUT_Children <2 Years Weighted during GMP Session,NUT_Children <5 Years Screened with MAM,NUT_Children <5 Years Screened with SAM,NUT_Children Exit MAM Treatment,NUT_Children Exit SAM Treatment (OTP),NUT_Children With MAM Admitted to OTP,NUT_Children With SAM Admitted To OTP,NUT_Children with SAM Admitted to SC,NUT_Live Births Weighed,NUT_MAM at Beginning of the Month,"NUT_Modere Malnutrition, By Age (Between -2 And -3)",NUT_NUT_SC_Children Defaulted,NUT_Newborns < 2500 gm,NUT_PLW Screened for Acute Malnutrition By MUAC Status,NUT_PLW screened for acute malnutrition By status,NUT_Pregnant Women De-Wormed,NUT_Pregnant Women Received IFA - 90+,NUT_SAM at Beginning SC of The Month,NUT_SAM at Beginning of the Month,NUT_SC_Children Cured,NUT_SC_Children Died,NUT_SC_Children Exit SAM Treatment (SC),NUT_SC_Children Non-Respondent,NUT_SC_Children Stabilized,NUT_SC_Children Transferred Out,"NUT_Severe Malnutrition, By Age (Z-Score Below (-3)",Latitude,Longitude,eth_year,eth_month,greg_date,greg_year,greg_month,greg_day,greg_month_name,period_start_gc,period_end_gc,period_ec,period_gc
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201202,Tikemet 2012,201202,,,,,,0,0,0,,0,,,,,,,,2,,0,,0,0,,0,3,,,,,,,,,0,6.311871,42.6491491,2012,2,10/12/2019,2019,10,12,October,10/12/2019,10/31/2019,2012-02,2019-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201203,Hidar 2012,201203,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,6.311871,42.6491491,2012,3,11/11/2019,2019,11,11,November,11/11/2019,11/30/2019,2012-03,2019-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201204,Tahesas 2012,201204,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,48,,0,4,,,,,,,,,0,6.311871,42.6491491,2012,4,12/11/2019,2019,12,11,December,12/11/2019,12/31/2019,2012-04,2019-12
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201205,Tir 2012,201205,,,,,,0,0,0,,0,,,,,,,,4,,0,,0,62,,0,12,,,,,,,,,0,6.311871,42.6491491,2012,5,1/10/2020,2020,1,10,January,1/10/2020,1/31/2020,2012-05,2020-01
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201206,Yekatit 2012,201206,,,,,,109,271,271,,0,,,,,,,,0,,0,,0,160,,0,8,,,,,,,,,0,6.311871,42.6491491,2012,6,2/9/2020,2020,2,9,February,2/9/2020,2/29/2020,2012-06,2020-02
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201207,Megabit 2012,201207,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,6.311871,42.6491491,2012,7,3/10/2020,2020,3,10,March,3/10/2020,3/31/2020,2012-07,2020-03
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201208,Miazia 2012,201208,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,95,,0,5,,,,,,,,,0,6.311871,42.6491491,2012,8,4/9/2020,2020,4,9,April,4/9/2020,4/30/2020,2012-08,2020-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201209,Ginbot 2012,201209,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,60,,0,6,,,,,,,,,0,6.311871,42.6491491,2012,9,5/9/2020,2020,5,9,May,5/9/2020,5/31/2020,2012-09,2020-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201210,Sene 2012,201210,,,,,,0,0,0,,0,,,,,,,,2,,0,,0,64,,0,8,,,,,,,,,0,6.311871,42.6491491,2012,10,6/8/2020,2020,6,8,June,6/8/2020,6/30/2020,2012-10,2020-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201211,Hamle 2012,201211,,,,,,0,0,0,,0,,,,,,,,2,,0,,0,0,,0,3,,,,,,,,,0,6.311871,42.6491491,2012,11,7/8/2020,2020,7,8,July,7/8/2020,7/31/2020,2012-11,2020-07
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201212,Nehase 2012,201212,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,206,,0,9,,,,,,,,,0,6.311871,42.6491491,2012,12,8/7/2020,2020,8,7,August,8/7/2020,8/31/2020,2012-12,2020-08
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201301,Meskerem 2013,201301,,,,,,0,0,0,,0,,,,,,,,4,,0,,0,258,,0,6,,,,,,,,,0,6.311871,42.6491491,2013,1,9/11/2020,2020,9,11,September,9/11/2020,9/30/2020,2013-01,2020-09
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201302,Tikemet 2013,201302,,,,,,0,0,0,,0,,,,,,,,2,,0,,0,197,,0,10,,,,,,,,,0,6.311871,42.6491491,2013,2,10/11/2020,2020,10,11,October,10/11/2020,10/31/2020,2013-02,2020-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201303,Hidar 2013,201303,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,442,,0,3,,,,,,,,,0,6.311871,42.6491491,2013,3,11/10/2020,2020,11,10,November,11/10/2020,11/30/2020,2013-03,2020-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201304,Tahesas 2013,201304,,,,,,0,0,0,,0,,,,,,,,3,,0,,0,230,,0,4,,,,,,,,,0,6.311871,42.6491491,2013,4,12/10/2020,2020,12,10,December,12/10/2020,12/31/2020,2013-04,2020-12
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201305,Tir 2013,201305,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,189,,0,6,,,,,,,,,0,6.311871,42.6491491,2013,5,1/9/2021,2021,1,9,January,1/9/2021,1/31/2021,2013-05,2021-01
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201306,Yekatit 2013,201306,,,,,,67,119,119,,0,,,,,,,,0,,0,,0,117,,0,3,,,,,,,,,0,6.311871,42.6491491,2013,6,2/8/2021,2021,2,8,February,2/8/2021,2/28/2021,2013-06,2021-02
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201307,Megabit 2013,201307,,,,,,0,0,0,,0,,,,,,,,4,,0,,0,144,,0,8,,,,,,,,,0,6.311871,42.6491491,2013,7,3/10/2021,2021,3,10,March,3/10/2021,3/31/2021,2013-07,2021-03
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201308,Miazia 2013,201308,,,,,,0,23,23,,5,,,,,,,,0,,3,,0,9,,0,0,,,,,,,,,2,6.311871,42.6491491,2013,8,4/9/2021,2021,4,9,April,4/9/2021,4/30/2021,2013-08,2021-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201309,Ginbot 2013,201309,,,,,,0,0,0,,0,,,,,,,,4,,0,,0,116,,0,9,,,,,,,,,0,6.311871,42.6491491,2013,9,5/9/2021,2021,5,9,May,5/9/2021,5/31/2021,2013-09,2021-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201310,Sene 2013,201310,,,,,,0,0,0,,0,,,,,,,,3,,0,,0,94,,0,9,,,,,,,,,0,6.311871,42.6491491,2013,10,6/8/2021,2021,6,8,June,6/8/2021,6/30/2021,2013-10,2021-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201311,Hamle 2013,201311,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,,,,,,,6.311871,42.6491491,2013,11,7/8/2021,2021,7,8,July,7/8/2021,7/31/2021,2013-11,2021-07
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201312,Nehase 2013,201312,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,246,,0,6,,,,,,,,,0,6.311871,42.6491491,2013,12,8/7/2021,2021,8,7,August,8/7/2021,8/31/2021,2013-12,2021-08
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201401,Meskerem 2014,201401,,,,,,0,0,0,,0,,,,,,,,2,,0,,0,227,,0,10,,,,,,,,,0,6.311871,42.6491491,2014,1,9/11/2021,2021,9,11,September,9/11/2021,9/30/2021,2014-01,2021-09
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201402,Tikemet 2014,201402,,,,,,0,0,0,,0,,,,,,,,2,,0,,0,263,,0,3,,,,,,,,,0,6.311871,42.6491491,2014,2,10/11/2021,2021,10,11,October,10/11/2021,10/31/2021,2014-02,2021-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201403,Hidar 2014,201403,,,,,,320,476,476,,0,,,,,,,,3,,0,,0,309,,0,12,,,,,,,,,0,6.311871,42.6491491,2014,3,11/10/2021,2021,11,10,November,11/10/2021,11/30/2021,2014-03,2021-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201404,Tahesas 2014,201404,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,219,,0,4,,,,,,,,,0,6.311871,42.6491491,2014,4,12/10/2021,2021,12,10,December,12/10/2021,12/31/2021,2014-04,2021-12
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201405,Tir 2014,201405,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,6.311871,42.6491491,2014,5,1/9/2022,2022,1,9,January,1/9/2022,1/31/2022,2014-05,2022-01
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201406,Yekatit 2014,201406,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,6.311871,42.6491491,2014,6,2/8/2022,2022,2,8,February,2/8/2022,2/28/2022,2014-06,2022-02
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201407,Megabit 2014,201407,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,6.311871,42.6491491,2014,7,3/10/2022,2022,3,10,March,3/10/2022,3/31/2022,2014-07,2022-03
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201408,Miazia 2014,201408,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,6.311871,42.6491491,2014,8,4/9/2022,2022,4,9,April,4/9/2022,4/30/2022,2014-08,2022-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201409,Ginbot 2014,201409,,,,,,5,10,10,,6,,,,,,,,0,,4,,0,66,,2,2,,,,,,,,,0,6.311871,42.6491491,2014,9,5/9/2022,2022,5,9,May,5/9/2022,5/31/2022,2014-09,2022-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201410,Sene 2014,201410,,,,,,28,25,25,,17,,,,,,,,0,,3,,0,108,,9,9,,,,,,,,,0,6.311871,42.6491491,2014,10,6/8/2022,2022,6,8,June,6/8/2022,6/30/2022,2014-10,2022-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201411,Hamle 2014,201411,0,0,0,0,0,11,9,9,26,0,6,3,0,0,0,0,,0,5,0,,0,33,33,2,7,,4,,,,,,,0,6.311871,42.6491491,2014,11,7/8/2022,2022,7,8,July,7/8/2022,7/31/2022,2014-11,2022-07
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201412,Nehase 2014,201412,0,0,0,0,0,9,9,9,28,0,4,2,0,0,4,2,,0,4,0,,0,33,33,3,8,,3,,,,,,,0,6.311871,42.6491491,2014,12,8/7/2022,2022,8,7,August,8/7/2022,8/31/2022,2014-12,2022-08
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201501,Meskerem 2015,201501,0,0,0,0,0,5,5,5,22,0,4,2,3,0,4,2,,0,4,0,,0,42,42,4,4,,3,,,,,,,0,6.311871,42.6491491,2015,1,9/11/2022,2022,9,11,September,9/11/2022,9/30/2022,2015-01,2022-09
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201502,Tikemet 2015,201502,0,0,0,0,0,8,5,5,28,0,3,3,2,0,3,3,,0,4,0,,0,36,36,3,6,,5,,,,,,,0,6.311871,42.6491491,2015,2,10/11/2022,2022,10,11,October,10/11/2022,10/31/2022,2015-02,2022-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201503,Hidar 2015,201503,4,4,0,0,0,9,7,7,24,0,3,1,1,0,3,1,,0,3,0,,0,20,20,6,4,,4,,,,,,,0,6.311871,42.6491491,2015,3,11/10/2022,2022,11,10,November,11/10/2022,11/30/2022,2015-03,2022-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201504,Tahesas 2015,201504,4,1,0,0,0,3,3,3,24,0,3,2,0,1,3,2,,0,3,0,,0,13,13,1,0,,2,,,,,,,0,6.311871,42.6491491,2015,4,12/10/2022,2022,12,10,December,12/10/2022,12/31/2022,2015-04,2022-12
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201505,Tir 2015,201505,0,3,0,0,0,8,5,5,12,0,5,4,0,0,5,4,,0,4,0,,0,93,93,7,6,,6,,,,,,,0,6.311871,42.6491491,2015,5,1/9/2023,2023,1,9,January,1/9/2023,1/31/2023,2015-05,2023-01
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201506,Yekatit 2015,201506,,,,,,,,,12,,,,,,,,,,,,,,93,,,,,,,,,,,,,6.311871,42.6491491,2015,6,2/8/2023,2023,2,8,February,2/8/2023,2/28/2023,2015-06,2023-02
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201507,Megabit 2015,201507,0,0,0,0,0,0,0,0,150,0,150,0,0,0,0,21,,0,150,0,,0,100,100,0,0,,21,,,,,,,0,6.311871,42.6491491,2015,7,3/10/2023,2023,3,10,March,3/10/2023,3/31/2023,2015-07,2023-03
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201508,Miazia 2015,201508,0,0,0,0,0,0,0,0,120,0,100,1,0,4,0,22,,0,100,0,,0,100,100,0,0,,25,,,,,,,0,6.311871,42.6491491,2015,8,4/9/2023,2023,4,9,April,4/9/2023,4/30/2023,2015-08,2023-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201509,Ginbot 2015,201509,,,,,,,,,120,,,,,,,,,,,,,,100,,,,,,,,,,,,,6.311871,42.6491491,2015,9,5/9/2023,2023,5,9,May,5/9/2023,5/31/2023,2015-09,2023-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201510,Sene 2015,201510,,,,,,,,,120,,,,,,,,,,,,,,100,,,,,,,,,,,,,6.311871,42.6491491,2015,10,6/8/2023,2023,6,8,June,6/8/2023,6/30/2023,2015-10,2023-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201511,Hamle 2015,201511,0,0,0,0,0,0,0,0,17,0,0,5,0,5,0,12,,0,0,0,,0,134,134,0,0,,11,,,,,,,0,6.311871,42.6491491,2015,11,7/8/2023,2023,7,8,July,7/8/2023,7/31/2023,2015-11,2023-07
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201512,Nehase 2015,201512,0,0,0,0,0,0,0,0,24,0,0,4,0,4,0,12,,0,0,0,,0,60,60,0,0,,12,,,,,,,0,6.311871,42.6491491,2015,12,8/7/2023,2023,8,7,August,8/7/2023,8/31/2023,2015-12,2023-08
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201601,Meskerem 2016,201601,0,0,0,0,0,0,0,0,13,0,0,5,0,7,0,0,,0,100,0,,0,49,49,0,24,,13,,,,,,,0,6.311871,42.6491491,2016,1,9/12/2023,2023,9,12,September,9/12/2023,9/30/2023,2016-01,2023-09
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201602,Tikemet 2016,201602,0,0,0,0,0,0,0,0,21,0,0,3,0,2,0,11,,0,0,0,,0,78,78,0,0,,10,,,,,,,0,6.311871,42.6491491,2016,2,10/12/2023,2023,10,12,October,10/12/2023,10/31/2023,2016-02,2023-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201603,Hidar 2016,201603,0,0,0,0,0,0,0,0,28,0,3,7,0,11,3,7,,0,15,0,,0,0,0,0,0,,13,,,,,,,0,6.311871,42.6491491,2016,3,11/11/2023,2023,11,11,November,11/11/2023,11/30/2023,2016-03,2023-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201604,Tahesas 2016,201604,0,0,0,0,0,0,0,0,35,0,0,14,0,8,0,14,,0,0,0,,0,0,0,0,0,,8,,,,,,,0,6.311871,42.6491491,2016,4,12/11/2023,2023,12,11,December,12/11/2023,12/31/2023,2016-04,2023-12
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201605,Tir 2016,201605,0,0,0,0,0,0,11,11,17,0,0,1,0,2,0,9,,0,0,0,,0,0,0,0,0,,10,,,,,,,0,6.311871,42.6491491,2016,5,1/10/2024,2024,1,10,January,1/10/2024,1/31/2024,2016-05,2024-01
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201606,Yekatit 2016,201606,0,0,0,0,0,22,7,7,10,0,1,4,0,2,0,14,,0,0,0,,0,79,79,3,6,,11,,,,,,,0,6.311871,42.6491491,2016,6,2/9/2024,2024,2,9,February,2/9/2024,2/29/2024,2016-06,2024-02
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201607,Megabit 2016,201607,,,,,,,,,10,,,,,,,,,,,,,,79,,,,,,,,,,,,,6.311871,42.6491491,2016,7,3/10/2024,2024,3,10,March,3/10/2024,3/31/2024,2016-07,2024-03
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201608,Miazia 2016,201608,0,0,0,0,0,17,17,17,15,0,0,7,0,2,0,13,,0,0,0,,0,151,151,6,0,,8,,,,,,,0,6.311871,42.6491491,2016,8,4/9/2024,2024,4,9,April,4/9/2024,4/30/2024,2016-08,2024-04
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201609,Ginbot 2016,201609,0,0,0,0,0,11,11,11,12,0,0,4,0,0,0,19,,0,0,0,,0,101,101,4,0,,15,,,,,,,0,6.311871,42.6491491,2016,9,5/9/2024,2024,5,9,May,5/9/2024,5/31/2024,2016-09,2024-05
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201610,Sene 2016,201610,0,0,0,0,0,0,0,0,14,0,0,7,0,0,0,0,,0,0,0,,0,40,40,0,0,,11,,,,,,,0,6.311871,42.6491491,2016,10,6/8/2024,2024,6,8,June,6/8/2024,6/30/2024,2016-10,2024-06
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201611,Hamle 2016,201611,0,0,0,0,0,6,15,15,40,0,36,4,0,3,0,4,,0,0,0,,0,0,0,0,7,,5,,,,,,,0,6.311871,42.6491491,2016,11,7/8/2024,2024,7,8,July,7/8/2024,7/31/2024,2016-11,2024-07
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201612,Nehase 2016,201612,0,0,0,0,0,2,10,10,37,0,35,2,0,3,0,2,,0,0,0,,0,0,0,0,6,,6,,,,,,,0,6.311871,42.6491491,2016,12,8/7/2024,2024,8,7,August,8/7/2024,8/31/2024,2016-12,2024-08
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201701,Meskerem 2017,201701,0,0,0,0,0,3,10,10,20,0,18,2,0,2,0,2,,0,0,0,,0,0,0,0,5,,5,,,,,,,0,6.311871,42.6491491,2017,1,9/11/2024,2024,9,11,September,9/11/2024,9/30/2024,2017-01,2024-09
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201702,Tikemet 2017,201702,0,0,0,0,0,8,7,7,18,0,0,4,0,2,0,12,,0,0,0,,0,120,120,3,0,,8,,,,,,,0,6.311871,42.6491491,2017,2,10/11/2024,2024,10,11,October,10/11/2024,10/31/2024,2017-02,2024-10
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201703,Hidar 2017,201703,0,0,0,0,0,0,0,0,17,0,0,4,0,2,0,19,,0,0,0,,0,94,94,0,0,,15,,,,,,,0,6.311871,42.6491491,2017,3,11/10/2024,2024,11,10,November,11/10/2024,11/30/2024,2017-03,2024-11
Federal Ministry Of Health,Somali Region,Shebelle Zone,East Imey Woreda,East Emey_PHCU,siqdhere Health Post,KBFFDqjBIWG,siqdhere Health Post,1055088,201704,Tahesas 2017,201704,0,0,0,0,0,0,9,9,50,0,44,6,0,4,0,6,,0,0,0,,0,0,0,12,0,,12,,,,,,,0,6.311871,42.6491491,2017,4,12/10/2024,2024,12,10,December,12/10/2024,12/31/2024,2017-04,2024-12
Federal Ministry Of Health,Somali Region,Afder Zone,West Imay Woreda,Jik_PHCU,Sufley Health Post,iQ5o11K55Zh,Sufley Health Post,1055877,201105,Tir 2011,201105,,,,,,0,0,0,,0,,,,,,,,0,,0,,0,0,,0,0,,,,,,,,,0,6.517295,42.11955,2011,5,1/9/2019,2019,1,9,January,1/9/2019,1/31/2019,2011-05,2019-01
